participant_id,environment,p_type,mean,median,q5,q25,q75,q95,sd
57201,outdoor,pm10,-17.011167970429728,-23.258559622196007,-137.41307371349097,-123.53238866396761,-29.411764705882344,6.79872377643918,26.65474500242508
57201,outdoor,pm1num,10.931073298681376,34.84952739651612,63.33594908012905,44.869396357780566,15.71420206692626,-33.497632539004876,-137.72804059152938
57201,outdoor,pm25,-53.28832520441554,-98.93301719027862,-127.80392156862749,-180.39430449069002,-7.816186880604055,-62.314568352469124,-45.594510489236406
57201,ratio,pm1,70.88009504613109,27.842258645052237,-92.06908551941277,-10.251147303495422,60.857294067323494,72.96919987930623,78.69800530035079
57201,ratio,pm10,63.00569999204915,21.859300355036524,-95.10650769593884,-17.622365538171398,42.296420312762216,41.804000387999615,86.45009317076844
57201,ratio,pm1num,-107.31867219848071,-92.33798870353657,-94.92886518043936,-92.23553879375129,-98.48026988897738,-214.23935694054109,-50.94924178863841
57201,ratio,pm25,63.26289392212047,6.020412862908107,-41.271615313269145,-9.390264545683074,39.752102183877966,54.60062200902687,77.13984446929011
57211,indoor,pm1,44.574969666866,60.8085250338295,52.72617429391331,51.450411603292835,71.40664247837009,52.99851953972578,-92.57407603349688
57211,indoor,pm10,26.922539291000547,55.12305374183828,49.113233287858115,46.84779345541879,63.6698642957417,11.261587485515902,-63.94427905271615
57211,indoor,pm1num,30.57756239804184,31.534211644708876,-Inf,-63.40361445783131,67.30185388540792,44.55240775867385,-56.94581728543985
57211,indoor,pm25,41.26326330796266,58.34415584415585,50.35360678925036,50.320284697508896,70.82971764234698,45.81778215373361,-104.00153278167352
57211,outdoor,pm1,-4.4897565072836185,-3.639199376137253,-15.77123050259967,-45.56868537666174,33.496252851091576,-56.865006761594124,-53.76251444857061
57211,outdoor,pm10,-28.707085734131446,-5.501517391642666,-1.8455743879472752,-49.46955719557194,-39.45017711381488,-36.500556173526036,-29.16218859211584
57211,outdoor,pm1num,-1.575441123727372,-14.889445594161844,-135.75152041702864,-130.6897477187332,6.210584041678094,15.155967450271282,25.30186017452271
57211,outdoor,pm25,0.18887465696594455,7.429840500706649,-2.5450901803607304,-4.579848665870162,33.926289926289925,-52.46778838866144,-54.54902646656264
57211,ratio,pm1,34.07031941154281,61.15885501757278,94.28702644741027,66.31819082750003,55.4117199492999,-15.669483961948284,-9.81829612390065
57211,ratio,pm10,22.169523913050167,68.04600549512391,67.87665186394197,77.89703394598158,54.96226580334062,4.186653095313217,-146.185600098807
57211,ratio,pm1num,20.716038410647098,57.733141802796844,-Inf,47.297077151126885,56.9262516886311,-5.0506109840247655,-121.80023669210047
57211,ratio,pm25,17.402391254291253,59.79498870079587,90.88019236051866,65.08829421122563,52.955655829906156,-34.55127787834176,-253.71441366132183
57251,indoor,pm1,54.06275868562655,57.06079463858305,66.18962432915922,58.44594594594594,53.64465219604757,65.8961776039716,43.88871470638375
57251,indoor,pm10,45.254758305888885,53.51418002466092,58.80425332709156,57.46520740440481,47.6975598401676,59.59541591941044,-22.390938256540387
57251,indoor,pm1num,40.74315598761413,46.52815746309458,57.23076923076923,50.78407720144753,41.79198297954643,54.81075725813402,29.850746409907334
57251,indoor,pm25,50.0741503375371,55.48387096774194,61.26126126126126,56.576047024246876,53.15641997692434,67.04953911081925,13.998526712410897
57251,outdoor,pm1,21.147642453327418,22.215189873417717,34.33242506811989,30.760095011876487,24.163998577018845,10.657374619122157,8.2731747554397
57251,outdoor,pm10,-6.525063385762518,-7.234839616014988,7.983193277310913,9.717436250861466,-13.899680865824898,1.29032973245618,-7.852780774822954
57251,outdoor,pm1num,52.185588229577014,68.13100121714827,87.03128307478302,84.68457266020062,48.68017018128006,15.66842849666306,-26.27306110331554
57251,outdoor,pm25,6.505147720204803,-6.0019841269841265,14.053229360908624,6.524663677130033,9.044239770496745,10.19123177965315,1.754424600106532
57251,ratio,pm1,48.19586334243976,36.495194686186544,37.821744155576205,44.211491701673765,32.63779773326806,56.97022164848055,38.290440840442415
57251,ratio,pm10,29.815986104211508,57.391368397866096,71.29251513894779,63.240947815927726,48.064689796455646,33.97966864221863,-52.722075044459324
57251,ratio,pm1num,-159.37091805854158,-99.66123466006857,-17.28447906582798,-51.62124269240852,-88.82232162049893,-71.17992776261049,-393.74533771371676
57251,ratio,pm25,45.39182814042507,51.203045898198994,56.60598028351252,53.31000395974351,42.08202488661649,51.185863738989575,19.876014777099623
57301,indoor,pm1,19.70200715728629,36.702649656526,27.82485875706214,24.60251046025105,48.71921791857443,48.45292166708839,-176.35062906473215
57301,indoor,pm10,-1.2603478754000135,34.73669388904534,26.018623176704892,32.61118898942271,42.86125607342091,21.967671572927458,-241.20963170371562
57301,indoor,pm1num,28.56065841797967,42.68605645851156,36.09067527962198,29.288777698355954,49.300322927879435,53.55245580788465,-115.57850702692647
57301,indoor,pm25,20.278695312515804,34.10886742756805,28.610771113831092,27.775837988826805,48.323770952863086,52.347136244808326,-173.09376769250525
57301,outdoor,pm1,30.996104399494364,-5.6953179594688965,-10.24375000000001,-1.4636309875813025,17.417430036137503,36.41007879470084,75.74972749926147
57301,outdoor,pm10,43.76385610551595,12.09204689480355,-20.93611206012984,-23.922097011269003,24.245222877878934,61.67696177661348,61.99717204380094
57301,outdoor,pm1num,8.63088926003423,-8.12799735405987,-25.33159571387203,-25.968497232865047,0.12411174924559994,15.395453089977606,54.20585308578363
57301,outdoor,pm25,44.05746699082755,26.11623616236162,-15.922228060956382,11.164835164835164,38.09387521465369,61.81644702871383,74.91065284065436
57301,ratio,pm1,-0.9855311509716318,28.97618903891773,38.84677747052532,33.81501289733319,29.167155408979017,27.646433268394276,-508.7977557264271
57301,ratio,pm10,-10.668120090854652,32.28110579870237,-7.748416027123552,22.752238497626767,23.61641763470469,22.41538418209057,-138.68453950228246
57301,ratio,pm1num,21.576626147255816,44.93435462992094,49.84397755110197,42.67808821016583,47.29941474004453,43.196199056104156,-288.84475461417605
57301,ratio,pm25,-20.2042059770839,21.53800913551588,-26.80412763093186,23.51179706668838,20.493685818002145,11.395044116311453,-594.3573985118577
57311,indoor,pm1,0.5455825429564019,20.772566022861653,56.460674157303366,29.439999999999998,33.359390267735,-21.51842745450051,-129.88099683405812
57311,indoor,pm10,-56.17569418961627,25.036299522920554,45.75936883629191,26.04804521902968,-38.534591194968556,-98.04737698518869,-144.02435493421282
57311,indoor,pm1num,-15.386173484258824,16.55290102389078,57.7543972371697,38.04824561403508,4.612112392253431,-16.64976027605104,-130.5222583112036
57311,indoor,pm25,-1.6912751689481818,21.918270854441083,49.797388563710044,29.946524064171122,32.3514122335817,-21.722004707774968,-153.86655417703344
57311,outdoor,pm1,46.085953397391954,47.22528482175671,44.48164146868251,36.206377858002405,50.07893698197605,44.379702438196574,40.619882205388755
57311,outdoor,pm10,14.099587045035927,42.47379897306042,74.6494850038568,63.48792535675083,17.122777510812128,-46.85641183122581,-60.37265843414785
57311,outdoor,pm1num,-47.72903552586864,-22.429295406244904,34.2608991825613,16.082374819202432,-61.5118324726179,-91.50570776604415,-103.75233151752435
57311,outdoor,pm25,34.92678207333186,37.17308844080655,54.6532394086715,52.02497615124447,35.63379860716741,19.341691401231586,16.7522051705645
